"name","基本武器","部位","短命","ASSASSIN HONED","BALANCED","破滅","BATTLE LUST","BERSERK","吸血","BONE BREAKER","補強不可","詠唱集中","CHAOS DAMAGE","CRAFT BONUS","CRAFT EXCEPTIONAL BONUS","CURSED","CURSE REMOVAL","物理","炎","冷気","毒","エネルギー","HP変換","HP変換(物理)","HP変換(炎)","HP変換(冷気)","HP変換(毒)","HP変換(エネルギー)","武器ダメージ","ダメージ修正","回避","DEX","DURABILITY BONUS","POT強化","CR","FC","FOCUS","炎エリア","冷気エリア","毒エリア","エネルギーエリア","命中","Curse","Dispel","STMダウン","Fireball","Harm","HPリーチ","Lightning","命中低下","回避低下","Magic Arrow","Mana Drain","MPリーチ","HP","HP回復","STMリーチ","INT","LAST PARRY CHANCE","矢弾コスト","MPコスト","秘薬コスト","装備条件","幸運","瞑想可","魔道武器","MP","MANA PHASE","MP回復","MASSIVE","NIGHT SIGHT","PRIZED","RANDOM PROTECTION","RANDOM KILLER","RANDOM SUMMONER","麻痺カウンター","物理ダメージ反射","REPLENISH CHARGES","物理抵抗","炎抵抗","冷気抵抗","毒抵抗","エネルギー抵抗","RESONANCE","SEARING","自己修復","SOUL CHARGE","SPARKS","詠唱可","呪文ダメージ","詠唱集中","破片残留","STM","STM回復","STR","SWARM","速度増","TOXIC WEAPON","UNWIELDY","ベスト","VELOCITY","WARD REMOVAL","重量軽減","WILDFIRE REMOVAL","耐久性","装備STR","基礎ダメージ","基礎速度","基礎重量","片手","両手","基礎スキル","射程","ガゴ専","CRAFT","SPM 70","SPM 90","AXE","除外","略","date","url","urlImage","備考",,,,,,,,,,,,,
"Petrified Snake",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,"100",,,,,,"20",,"50",,,,,,,,,,,,,,,,,,,,,,"30","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,"30",,,,,,,,,,"16-19","3.5",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/PetrifiedSnake.png","[REPTILE SLAYER]",,,,,,,,,,,,,
"Raptor Claw",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,"35",,,,,,,,,,,,,"12",,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,"11-15","2.75",,,,,"6",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Raptor-Claw.png","[UNDEAD SLAYER]",,,,,,,,,,,,,
"Resonant Staff of Enlightenment",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,"-40",,"10",,,,,,,,,,,,,,,,,,,,,"40",,,,,,"5",,,"5",,,,,"-10",,,,,,,,,,,,,,,,,,"20",,,,,"*",,,,,,,,"20",,,,,,,,,,"11-14","2.25",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/",,"-",,,,,,,,,,,,,
"Staff of Resonance",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,"-40",,"10",,,,,,,,,,,,,,,,"50",,,,,,,,,,,,,,"5",,,,,"-10",,,,,,,,,,,,,,,,,,"20",,,,,"*",,,,,,,,"20",,,,,,,,,,"11-14","2.25",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/ResonantStaffOfEnlightenment.png","[Damage Matches Resonance Type]",,,,,,,,,,,,,
"Staff of Shattered Dreams",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,"-1",,,,,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,"*",,,"20",,,,,,,,,,,,,,,"11-14","2.25",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/staff-shattereddreams.png","-",,,,,,,,,,,,,
"Standard of Chaos",,"手持ち左か両手",,,,,,,,,,,"100",,,,,,,,,,,,,,,,"-40",,,,,,,"1",,,,,,,,,,"20","30",,"10",,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,,,"11-14","2.25",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Standard_of_Chaos__Human_.png","-",,,,,,,,,,,,,
"Stone Dragon’s Tooth",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,"100",,,,,,"10",,"50",,,,,,,,,,,,,,,,,,,,,,"30","40",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,"10",,,,,,,,,,"10-12","2.00",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/StoneDragonsTooth.png","-",,,,,,,,,,,,,
"Stone Slith Claw",,"手持ち左か両手",,,,,,,,,,,,,,,,"100",,,,,,,,,,,"45",,,,,,,,,,,,,,,,,,"40",,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25",,,,,,,,,,"13-17","3.25",,,,,"8",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/StoneSlithClaw.png","[DEMON SLAYER]",,,,,,,,,,,,,
"Storm Caller",,"手持ち左か両手",,,,,"*",,,,,,,,,,,"20","20","20","20","20",,,,,,,"40",,,,,,,,,,,,,,,,,,,,"40",,"30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,"30",,,,,,,,,,"11-15","2.75",,,,,"6",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/StormCaller.png","-",,,,,,,,,,,,,
"Sword of Shattered Hopes",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,,,,,,,,,"25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,"20",,,,,"30",,,,,,,,,,"11-15","2.75",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/sword-shatteredhopes.png","-",,,,,,,,,,,,,
"Valkyrie’s Glaive",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,"40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*",,,,,,"5",,"20",,,,,,,,,,"16-20","4.00",,,,,"10",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/ValkyriesGlaive1.png","[UNDEAD SLAYER]",,,,,,,,,,,,,
"Vampiric Essence",,"手持ち左か両手",,,,,,,"*",,,,,,,,,,,"100",,,,,,,,,"50",,,,,,,,,,,,,,,,,,"50","100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,"11-13","2.50",,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Vampiric_Essence.png","-",,,,,,,,,,,,,
"Boura Tail Shield",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*","10",,"8",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/",,"-",,,,,,,,,,,,,
"Defender of the Magus",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,"10",,,,,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/DefenderOfTheMagus.png","[(MATCHES RESONANCE TYPE) RESIST 10%]",,,,,,,,,,,,,
"Dragon Hide Shield",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,"15",,,"-4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/DragonHide.png","-",,,,,,,,,,,,,
"Mystic’s Guard",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"1",,,,"30",,"*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/MysticsGuard1.png","-",,,,,,,,,,,,,
"Pillar of Strength",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,"10",,,"1",,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Pillar-of-Strength.png","-",,,,,,,,,,,,,
"Sign of Chaos",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,"1",,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3","2","2","2","2",,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/SignOfChaos.png","-",,,,,,,,,,,,,
"Sign of Order",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"1","1",,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"5","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/order_shield.gif","[CHIVALRY +10]",,,,,,,,,,,,,
"Wall of Hungry Mouths",,"手持ち右",,,,,,,,,,,,,,,,,,,,,,,"20","20","20","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/WallOfHungryMouths.png","-",,,,,,,,,,,,,
"Animated Legs of the Insane Tinker",,"下半身L1",,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,,,,,,,,,,"17","15","7","15","2",,,,,,,,,,,"2",,,"10",,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/AnimatedLegsOfTheInsaneTinker.png","-",,,,,,,,,,,,,
"Basilisk Hide Breastplate",,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,"5","5",,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,"5",,,,,,,,"1",,,,,,,,,,"12","14","6","11","5",,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/BasiliskHide.png","-",,,,,,,,,,,,,
"Breastplate of the Berserker",,"上半身L2",,,,,,,,,,,,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,"4",,,,,,,,,,,,,,,,,,"18","16","5","11","5",,,,,,,,,,,"3",,,"10",,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Berzerkers-Breastplate.png","-",,,,,,,,,,,,,
"Cast-Off Zombie Skin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","8",,,,,,,,,,,,,,,,,"13","-2","17","18","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/CastOffZombie.png","[SPIRIT SPEAK +5","NECROMANCY +5","INCREASED KARMA LOSS 5%]",,,,,,,,,,,
"Crown of Arcane Temperament",,"頭",,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6",,,,,,"8",,"3",,,,,,,,,,"10","14","4","12","7",,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/CrownOfArcaneTemperament1.png","-",,,,,,,,,,,,,
"Giant Steps",,"下半身L1",,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,"5",,,,,,,,,,,,,,,,,,,,,,,"5","2",,,,,,,,,,,,,,,,,,,,,,,"10","18","4","8","12",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/GiantSteps.png","-",,,,,,,,,,,,,
"Mantle of the Fallen",,,,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,,,"25",,,,,"8",,"1",,,,,,,,,,"5","8","11","12","8",,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/MantleFallen.png","-",,,,,,,,,,,,,
"Night Eyes",,"頭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","10","10","10","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/nighteyes.png","-",,,,,,,,,,,,,
"Protector of the Battle Mage",,"上半身L2",,,,,,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","10",,,,,,,"2",,,,,,,,,,"10","16","10","8","8",,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/protector-battle-mage.png","-",,,,,,,,,,,,,
"Spined Bloodworm Bracers",,"腕輪",,,,,,,,,,,,,,,,,,,,,,"10",,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,"11","10","15","15","10",,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/SpinedBloodwormBracers.png","[REFLECT PHYSICAL 30%]",,,,,,,,,,,,,
"Summoner’s Kilt",,,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8","10",,,,,"5",,"2",,,,,,,,,,"5","7","21","6","21",,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/SummonersKilt.png","-",,,,,,,,,,,,,
"Void Infused Kilt",,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,"5",,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,,"13","12","8","9","9",,,,,,,,,,,"1","5",,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/void_kilt.gif","-",,,,,,,,,,,,,
"Burning Amber",,"指輪",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,,,,,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/BurningAmber.png","-",,,,,,,,,,,,,
"Demon Bridle Ring",,"指輪",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"2","1",,,,,,,,,,,,,,,,,,,,"1",,,,,"4",,,,,,,,"1",,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/demonbridlering.png","-",,,,,,,,,,,,,
"Dragon Jade Earring",,"耳",,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,"2",,,,,"5",,,,,,,,,,,,,,,,,,"9","16","5","13","3",,,,,,,,,,,"3","5",,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/DragonJade.png","-",,,,,,,,,,,,,
"Lavaliere",,"首",,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10","20",,,,,,,,,,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Lavaliere.png","-",,,,,,,,,,,,,
"Obsidian Earrings",,"耳",,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8",,"2",,,,,,,,,,"4","10","10","3","13",,,,,,,"8",,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/ObsidianEarrings.png","-",,,,,,,,,,,,,
"Slither",,"タリスマン",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,"10","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Slither.png","-",,,,,,,,,,,,,
"Token of Holy Favor",,"腕輪",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,"2","1",,,,,,"10",,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"5","5",,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/TokenOfHolyFavor.png","-",,,,,,,,,,,,,
"Torc of the Guardians",,"首",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,"5",,,,,,,,"2",,,,,,,,,,"5","5","5","5","5",,,,,,,,,,,"2","5",,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/Torc.png","-",,,,,,,,,,,,,
"Venom",,"腕輪",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20",,,,,,,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/venom.png","-",,,,,,,,,,,,,
"Mystic’s Garb",,"上半身L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/MysticsGarb.png","-",,,,,,,,,,,,,
"Shroud of the Condemned",,"上半身L4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/shroudofcondemned.gif","-",,,,,,,,,,,,,
"Tangle",,"下半身L3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,"10",,,,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-stygian-abyss/","http://www.uo.com/wp-content/uploads/2015/09/tangle.png","-",,,,,,,,,,,,,
"Ancient Wedding Dress",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-sunken/","http://www.uo.com/wp-content/uploads/2015/09/weddingdress.gif","-",,,,,,,,,,,,,
"Bronzed Armor of the Valkyrie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,"10",,,,,,,,,,,,,,,,,,"11","14","8","11","8",,,,,,,,,,"5","3","5",,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-sunken/","http://www.uo.com/wp-content/uploads/2015/09/bronzed_valkyrie.gif","-",,,,,,,,,,,,,
"Copper Ingots",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-sunken/","http://www.uo.com/wp-content/uploads/2015/09/copper_ingots.gif","-",,,,,,,,,,,,,
"Enchanted Kelp Woven Leggings",,"下半身L1",,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,,,,,,"15",,,,,"8",,"2",,,,,,,,,,"5","13","12","8","14",,,,,,,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-sunken/","http://www.uo.com/wp-content/uploads/2015/09/kelp_leggings.gif","-",,,,,,,,,,,,,
"Grape Vines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-sunken/","http://www.uo.com/wp-content/uploads/2015/09/grape_vines.gif","-",,,,,,,,,,,,,
"Large Fishing Net",,"装飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-sunken/","http://www.uo.com/wp-content/uploads/2015/09/large-nets.gif","-",,,,,,,,,,,,,
"Runed Driftwood Bow",,"手持ち左か両手",,,,,,,,,,,,,,,,,,,,,,,,,,,"50",,,,,,,,,,,,,,,,,,,,"40",,"40",,,,,,,,,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30",,,,,,,,"255/255","30","15-19","4.2",,,"*","ARCHERY","10",,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-sunken/","http://www.uo.com/wp-content/uploads/2015/09/driftwood.gif","-",,,,,,,,,,,,,
"Ancient Farmer’s Kasa",,"頭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5","19","5","5",,,,,,,,,,"5","5","5",,,,,,,,,,"255/255","10",,,,,,,,,,,,,,,"2026-04-24","https://uo.com/wiki/ultima-online-wiki/items/artifact-collections/artifacts-treasure-of-tokuno/","http://www.uo.com/wp-content/uploads/2015/10/kasa.gif","[ANIMAL LORE +5]",,,,,,,,,,,,,
